author,author_bio,author_gender,author_location,dailymotion_views,date,displayed_name,domain_url,engagement,external_author_id,external_id,external_provider,facebook_likes,facebook_shares,fluency_level,full_text,language,num_comments,num_followers,porn_level,post_type,reach,reply_to_author,reply_to_tweet_id,Sentiment,source_alexa_pageviews,source_alexa_unique_visitors,source_city,source_continent,source_country,source_country_code,source_name,source_region,source_type_detail,source_type_general,spam_level,tags_customer,tags_internal,title,trending_score,twitter_likes,twitter_shares,url,vkontakte_likes,vkontakte_shares,word_count,youtube_dislikes,youtube_likes,youtube_views,num_reposts,num_likes,official,outlier_author,outlier_text,sponsorship,HCP,topic,sentiment_positive,sentiment_negative,sentiment_neutral,key_content_text,sentiment
MariaAmaya_27,"Physician Scientist, University of Colorado | MDS, AML | Tweets are my own | 🇻🇪",,"Denver, CO",,2020-12-07 13:48:14+00:00,"Maria Amaya, MD PhD",http://twitter.com/,13.0,,1.3359442075974492e+18,,0.0,0.0,,"RT @AML_Hub: Congress| #ASH20| @DanPollyea, @uchealth, presented data from an ongoing phase III study that showed higher response rates, lo…",en,0.0,430.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,10.0,3.0,https://twitter.com/MariaAmaya_27/statuses/1335944207597449218,0.0,0.0,,0.0,0.0,0.0,3.0,10.0,False,False,False,False,True,FDA Approval,0.0,0.0,1.0,"RT @AML_Hub: Congress| #ASH20| @DanPollyea, @uchealth, presented data from an ongoing phase III study that showed higher response rates, lo…",true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-07 00:45:15+00:00,"Ritcha Saxena, MD",http://twitter.com/,13.0,,1.335747162622333e+18,,0.0,0.0,,RT @AuclairDan: Great work reported by Alissa Visram at #ASH20 on immune profiling of aggressive #myeloma relapsers ⁦@Taxkourel⁩ #mmsm http…,en,0.0,6875.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,9.0,4.0,https://twitter.com/RitchaSaxena/statuses/1335747162622332928,0.0,0.0,,0.0,0.0,0.0,4.0,9.0,False,False,False,False,True,Diagnosis Progression,1.0,0.0,0.0,RT @AuclairDan: Great work reported by Alissa Visram at #ASH20 on immune profiling of aggressive #myeloma relapsers ⁦@Taxkourel⁩ #mmsm http…,true
SarahCannonDocs,Fighting Cancer Together. Find out the latest news directly from Sarah Cannon physicians.,,"Nashville, TN",,2020-12-07 18:20:07+00:00,Sarah Cannon Docs,http://twitter.com/,8.0,,1.3360126286243717e+18,,0.0,0.0,,"RT @HCAhealthcare: New research is showing promising results for the treatment of sickle cell disease. @SarahCannonDocs, the Cancer Institu…",en,0.0,2504.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,6.0,2.0,https://twitter.com/SarahCannonDocs/statuses/1336012628624371712,0.0,0.0,,0.0,0.0,0.0,2.0,6.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,"RT @HCAhealthcare: New research is showing promising results for the treatment of sickle cell disease. @SarahCannonDocs, the Cancer Institu…",false
Lisa_Palacios,Program Manager for MD Anderson Leukemia @leukemiamda | #HoustonStrong,,"Houston, Texas",,2020-12-07 17:52:41+00:00,Lisa Palacios,http://twitter.com/,12.0,,1.3360057257646735e+18,,0.0,0.0,,RT @doctorpemm: #ASH20 Outstanding presentation from Dr Emily R Levy on #CRISPR gene 🧬 editing of #chemokine receptors as a novel strategy…,en,0.0,657.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,9.0,3.0,https://twitter.com/Lisa_Palacios/statuses/1336005725764673536,0.0,0.0,,0.0,0.0,0.0,3.0,9.0,False,False,False,False,True,Innovation,1.0,0.0,0.0,RT @doctorpemm: #ASH20 Outstanding presentation from Dr Emily R Levy on #CRISPR gene 🧬 editing of #chemokine receptors as a novel strategy…,true
MDAndersonNews,"The official account of MD Anderson Cancer Center, a leader in cancer care, cancer research and the fight to #EndCancer. Appointments available: 1-877-632-6789.",,"Houston, TX",,2020-12-07 15:35:57+00:00,MD Anderson Cancer Center,http://twitter.com/,17.0,,1.335971314335699e+18,,0.0,0.0,,"RT @OncLive: Allogeneic Off-the-Shelf UCART22 Product Shows Early Activity, Tolerability in CD22+ B-Cell Relapsed/Refractory ALL
@MDAnderso…",en,0.0,114120.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,13.0,4.0,https://twitter.com/MDAndersonNews/statuses/1335971314335698944,0.0,0.0,,0.0,0.0,0.0,4.0,13.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,"RT @OncLive: Allogeneic Off-the-Shelf UCART22 Product Shows Early Activity, Tolerability in CD22+ B-Cell Relapsed/Refractory ALL
@MDAnderso…",true
Grilli15,Forensic Pathologist,,"Foggia,Italia",,2020-12-07 19:31:18+00:00,GiovanniMariaGrilli,http://twitter.com/,76.0,,1.3360305422575903e+18,,0.0,0.0,,RT @NovartisCancer: We are committed to the pursuit of cutting-edge medicines and are working to transform what it means to live with blood…,en,0.0,833.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,67.0,9.0,https://twitter.com/Grilli15/statuses/1336030542257590278,0.0,0.0,,0.0,0.0,0.0,9.0,67.0,False,False,False,False,True,Innovation,1.0,0.0,0.0,RT @NovartisCancer: We are committed to the pursuit of cutting-edge medicines and are working to transform what it means to live with blood…,true
CBCIDocs,Thoughts and perspectives from the hematology and transplant physicians at Colorado Blood Cancer Institute @ColoradoBlood @SarahCannonDocs @PresStLukesDenv,,"Denver, CO",,2020-12-07 03:11:06+00:00,CBCI,http://twitter.com/,3.0,,1.3357838669555343e+18,,0.0,0.0,,RT @LukeMtjoy: Now this is really interesting. Dec10Ven compared to intensive chemo. Dec10Ven looks better. Need a true randomized trial...…,en,0.0,782.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,2.0,1.0,https://twitter.com/CBCIDocs/statuses/1335783866955534336,0.0,0.0,,0.0,0.0,0.0,1.0,2.0,False,False,False,False,True,Innovation,1.0,0.0,0.0,RT @LukeMtjoy: Now this is really interesting. Dec10Ven compared to intensive chemo. Dec10Ven looks better. Need a true randomized trial...…,true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-07 03:58:42+00:00,"Ritcha Saxena, MD",http://twitter.com/,6.0,,1.3357958492223035e+18,,0.0,0.0,,"RT @gjmccaughan: In first collaboration between @ALLGtrials #AMWG and Asian Myeloma Network, #@HangQuach1 presents at #ASH20 Phase II study…",en,0.0,6875.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,4.0,2.0,https://twitter.com/RitchaSaxena/statuses/1335795849222303749,0.0,0.0,,0.0,0.0,0.0,2.0,4.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"RT @gjmccaughan: In first collaboration between @ALLGtrials #AMWG and Asian Myeloma Network, #@HangQuach1 presents at #ASH20 Phase II study…",true
AzizNazhaMD,"Practice Manager at Amazon Web Services, Physician, #Programmer, #DataScientist, interested in the Digital Transformation of Healthcare",,Cleveland Clinic,,2020-12-07 18:15:02+00:00,Aziz Nazha,http://twitter.com/,3.0,,1.336011351249072e+18,,0.0,0.0,,Paper: A Personalized Clinical-Decision Tool to Improve the Diagnostic Accuracy of Myelodysplastic Syndromes… https://t.co/xN0rVqBYyA,en,0.0,2087.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,3.0,https://twitter.com/AzizNazhaMD/statuses/1336011351249072131,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,False,False,False,False,True,Diagnostic Tools,1.0,0.0,0.0,Paper: A Personalized Clinical-Decision Tool to Improve the Diagnostic Accuracy of Myelodysplastic Syndromes… https://t.co/xN0rVqBYyA,false
kazisaj1,"Haematologist, MSc Clin Ed candidate @EdiUni. #MedEd #MedTwitter #WIMStrongerTogether",,,,2020-12-07 12:59:38+00:00,Sajida Kazi,http://twitter.com/,30.0,,1.3359319770782884e+18,,0.0,0.0,,"RT @DrMMurphy: Today’s the day! Join us for some thoughtful discussion on #leadership - leading yourSELF, leading others &amp; leading organiza…",en,0.0,226.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,26.0,4.0,https://twitter.com/kazisaj1/statuses/1335931977078288384,0.0,0.0,,0.0,0.0,0.0,4.0,26.0,False,False,False,False,True,Innovation,1.0,0.0,0.0,"RT @DrMMurphy: Today’s the day! Join us for some thoughtful discussion on #leadership - leading yourSELF, leading others &amp; leading organiza…",true
AzizNazhaMD,"Practice Manager at Amazon Web Services, Physician, #Programmer, #DataScientist, interested in the Digital Transformation of Healthcare",,Cleveland Clinic,,2020-12-07 16:25:13+00:00,Aziz Nazha,http://twitter.com/,0.0,,1.3359837139272458e+18,,0.0,0.0,,Thanks to all the collaborators around the globe for their contribution to our work. Molecular landscape of Our #AI… https://t.co/MAB4mvN1Qb,en,0.0,2087.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/AzizNazhaMD/statuses/1335983713927245826,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Collaboration,1.0,0.0,0.0,Thanks to all the collaborators around the globe for their contribution to our work. Molecular landscape of Our #AI… https://t.co/MAB4mvN1Qb,true
LohiOlli,"MD, PhD, Chief of Pediatric Hematology & Oncology Division, Tampere University Hospital, Finland. Translational research on ALL biology. @TampereUniMET",,"Tampere, Suomi",,2020-12-07 07:33:16+00:00,Olli Lohi,http://twitter.com/,12.0,,1.3358498452114596e+18,,0.0,0.0,,"RT @JoannaS_Yi: A longer-acting asparaginase soon be available for ALL pts, based on the single agent phase 2 trial NOR-GRASPALL2016 (NCT03…",en,0.0,460.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,9.0,3.0,https://twitter.com/LohiOlli/statuses/1335849845211459584,0.0,0.0,,0.0,0.0,0.0,3.0,9.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"RT @JoannaS_Yi: A longer-acting asparaginase soon be available for ALL pts, based on the single agent phase 2 trial NOR-GRASPALL2016 (NCT03…",true
andrewcowanmd,"Myeloma/plasma cell disorders MD, Immunotherapy/transplant attending, UW/SCCA/Fred Hutch, Seattle WA",,"Seattle, WA",,2020-12-07 19:44:39+00:00,Andrew Cowan,http://twitter.com/,0.0,,1.3360339034552934e+18,,0.0,0.0,,Our collaboration with @winsoncheung examining comparative outcomes in MM in Alberta vs SEER Medicare highlighted h… https://t.co/0yq5EWdjK5,en,0.0,553.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/andrewcowanmd/statuses/1336033903455293441,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Collaboration,0.0,0.0,1.0,Our collaboration with @winsoncheung examining comparative outcomes in MM in Alberta vs SEER Medicare highlighted h… https://t.co/0yq5EWdjK5,true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-07 04:01:23+00:00,"Ritcha Saxena, MD",http://twitter.com/,10.0,,1.335796520399106e+18,,0.0,0.0,,RT @AuclairDan: Paper 2295 - Lilly Wong at #ASH20 on PK/PD results from Phase I of novel CELMoD CC-92480 in relapse #myeloma. Very interest…,en,0.0,6875.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,6.0,4.0,https://twitter.com/RitchaSaxena/statuses/1335796520399106049,0.0,0.0,,0.0,0.0,0.0,4.0,6.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,RT @AuclairDan: Paper 2295 - Lilly Wong at #ASH20 on PK/PD results from Phase I of novel CELMoD CC-92480 in relapse #myeloma. Very interest…,true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-07 04:04:20+00:00,"Ritcha Saxena, MD",http://twitter.com/,7.0,,1.3357972663854162e+18,,0.0,0.0,,RT @rajshekharucms: Low concordance between Bone Marrow MRD (10-5) and whole body DW-MRI in #Myeloma ➡️ demonstrates importance of incorpor…,en,0.0,6875.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,5.0,2.0,https://twitter.com/RitchaSaxena/statuses/1335797266385416192,0.0,0.0,,0.0,0.0,0.0,2.0,5.0,False,False,False,False,True,Diagnostic Tools,0.0,0.0,1.0,RT @rajshekharucms: Low concordance between Bone Marrow MRD (10-5) and whole body DW-MRI in #Myeloma ➡️ demonstrates importance of incorpor…,false
majorajay,"Hematology/oncology fellow. #lymsm & #mmsm outcomes researcher. Physician-publisher & founder of https://t.co/dPfLt8QVMr, @inTrainingDoc & @inHouseMag.",,"Chicago, IL",,2020-12-05 03:03:17+00:00,"Ajay Major, MD, MBA",http://twitter.com/,30.0,,1.3350571245488947e+18,,0.0,0.0,,"RT @VPrasadMDMPH: Agree with Bernie #ASH20 
We analyzed the benefit of new leukemia drugs here:
https://t.co/shpfPoghcW https://t.co/MzZHCa…",en,0.0,3518.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,22.0,8.0,https://twitter.com/majorajay/statuses/1335057124548894728,0.0,0.0,,0.0,0.0,0.0,8.0,22.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,"RT @VPrasadMDMPH: Agree with Bernie #ASH20 
We analyzed the benefit of new leukemia drugs here:
https://t.co/shpfPoghcW https://t.co/MzZHCa…",true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-05 19:53:41+00:00,"Ritcha Saxena, MD",http://twitter.com/,7.0,,1.3353114017332795e+18,,0.0,0.0,,RT @EduardoFlavioO1: Ibrutinib+Ven in #CLL 1st line (Captivate) and RR setting (TAP Clarity) showing long term remissions and sustained res…,en,0.0,6875.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,4.0,3.0,https://twitter.com/RitchaSaxena/statuses/1335311401733279746,0.0,0.0,,0.0,0.0,0.0,3.0,4.0,False,False,False,False,True,Diagnosis Progression,0.0,0.0,1.0,RT @EduardoFlavioO1: Ibrutinib+Ven in #CLL 1st line (Captivate) and RR setting (TAP Clarity) showing long term remissions and sustained res…,true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-05 19:55:31+00:00,"Ritcha Saxena, MD",http://twitter.com/,14.0,,1.3353118624900751e+18,,0.0,0.0,,RT @mpdrc: Excited for the upcoming start of First #ASHFromHome MPN Clinical Session : New Therapies and JAKi-Based Combinations for Myelof…,en,0.0,6875.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,10.0,4.0,https://twitter.com/RitchaSaxena/statuses/1335311862490075138,0.0,0.0,,0.0,0.0,0.0,4.0,10.0,False,False,False,False,True,Innovation,1.0,0.0,0.0,RT @mpdrc: Excited for the upcoming start of First #ASHFromHome MPN Clinical Session : New Therapies and JAKi-Based Combinations for Myelof…,true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-05 20:36:26+00:00,"Ritcha Saxena, MD",http://twitter.com/,2.0,,1.3353221602195128e+18,,0.0,0.0,,RT @feldstej: Advances in Diagnosis and Management of Myelodysplastic Syndromes https://t.co/3kZ3mo60gz #ASH20 #ASH2020 #ASHFromHome #ASHTo…,en,0.0,6875.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,2.0,https://twitter.com/RitchaSaxena/statuses/1335322160219512833,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,False,False,False,False,True,Diagnostic Tools,0.0,0.0,1.0,RT @feldstej: Advances in Diagnosis and Management of Myelodysplastic Syndromes https://t.co/3kZ3mo60gz #ASH20 #ASH2020 #ASHFromHome #ASHTo…,true
johnde1MYELOMA,"myeloma survivor 🐜, gastroenterologist, bicyclist, animal lover",,"Santa Fe, NM",,2020-12-05 22:55:48+00:00,John DeFlice,http://twitter.com/,0.0,,1.3353572334004347e+18,,0.0,0.0,,"BISPECIFIC TNB-383B  BCMA/CD3 redirecting human ab phase 1 in RRMM with being well tolerated and ORR of 52%, Rodrig… https://t.co/G0imr7A1Yi",en,0.0,218.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/johnde1MYELOMA/statuses/1335357233400434689,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"BISPECIFIC TNB-383B  BCMA/CD3 redirecting human ab phase 1 in RRMM with being well tolerated and ORR of 52%, Rodrig… https://t.co/G0imr7A1Yi",true
Lisa_Palacios,Program Manager for MD Anderson Leukemia @leukemiamda | #HoustonStrong,,"Houston, Texas",,2020-12-05 12:29:42+00:00,Lisa Palacios,http://twitter.com/,27.0,,1.3351996671859794e+18,,0.0,0.0,,RT @mpndoc: #ASH20 #mpnsm community rest up tonight and get ready for a MPN clinical oral session in the AM (moderated by myself and Lucia…,en,0.0,657.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,23.0,4.0,https://twitter.com/Lisa_Palacios/statuses/1335199667185979393,0.0,0.0,,0.0,0.0,0.0,4.0,23.0,False,False,False,False,True,Disease Advocacy,0.0,0.0,1.0,RT @mpndoc: #ASH20 #mpnsm community rest up tonight and get ready for a MPN clinical oral session in the AM (moderated by myself and Lucia…,false
chanyooncheah,Doctor for patients with lymphoma. Clinical researcher.,,"Perth, Western Australia",,2020-12-06 17:42:39+00:00,Chan Cheah,http://twitter.com/,0.0,,1.335640814102311e+18,,0.0,0.0,,Dr Buske kicks off the indolent B-cell lymphoma session with the final results of the iNNOVATE study in Waldenstrom… https://t.co/oW04TZMYGE,en,0.0,1717.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/chanyooncheah/statuses/1335640814102310913,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Innovation,0.0,0.0,1.0,Dr Buske kicks off the indolent B-cell lymphoma session with the final results of the iNNOVATE study in Waldenstrom… https://t.co/oW04TZMYGE,true
MDAndersonNews,"The official account of MD Anderson Cancer Center, a leader in cancer care, cancer research and the fight to #EndCancer. Appointments available: 1-877-632-6789.",,"Houston, TX",,2020-12-06 04:45:00+00:00,MD Anderson Cancer Center,http://twitter.com/,4.0,,1.3354451118288486e+18,,0.0,0.0,,"Based on initial findings of the Phase I/II study in BPDCN, the FDA granted breakthrough therapy designation to IMG… https://t.co/oAdF8nMN1u",en,0.0,114120.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,4.0,https://twitter.com/MDAndersonNews/statuses/1335445111828848640,0.0,0.0,,0.0,0.0,0.0,4.0,0.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"Based on initial findings of the Phase I/II study in BPDCN, the FDA granted breakthrough therapy designation to IMG… https://t.co/oAdF8nMN1u",true
pb10_bmt,"MD, DM, Assistant Professor,
Clinical Hematology-Oncology, and Stem Cell Transplantation at DMC Ludhiana, Punjab.  Lifelong student!!",,"Punjab, India",,2020-12-03 05:03:20+00:00,Suvir Singh,http://twitter.com/,194.0,,1.3343625626793e+18,,0.0,0.0,,RT @VincentRK: #ASH20 special: Active myeloma drugs with their mechanism of action in one slide. Unapproved investigational drugs in blue f…,en,0.0,919.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,147.0,47.0,https://twitter.com/pb10_bmt/statuses/1334362562679300098,0.0,0.0,,0.0,0.0,0.0,47.0,147.0,False,False,False,False,True,Financial Performance,0.0,0.0,1.0,RT @VincentRK: #ASH20 special: Active myeloma drugs with their mechanism of action in one slide. Unapproved investigational drugs in blue f…,true
ShakiraG_MBBS,BC Geriatrician + Hematologist + Oncologist. Assistant Professor + Clinical Researcher UNC-CH #geriheme #gerionc #mmsm #BlackWomanInMedicine. Tweets=my views,,"North Carolina, USA",,2020-12-03 22:09:37+00:00,Dr. Shakira J Grant MBBS,http://twitter.com/,3.0,,1.334620833847812e+18,,0.0,0.0,,"#ASH2020 join the #geriheme #GeriHeme, #gerihem #gerionc community online now⬇️ to learn about the exciting advance… https://t.co/5qZ5Yv1GDS",en,0.0,340.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,3.0,https://twitter.com/ShakiraG_MBBS/statuses/1334620833847812096,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,False,False,False,False,True,Disease Advocacy,1.0,0.0,0.0,"#ASH2020 join the #geriheme #GeriHeme, #gerihem #gerionc community online now⬇️ to learn about the exciting advance… https://t.co/5qZ5Yv1GDS",true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-06 12:35:29+00:00,"Ritcha Saxena, MD",http://twitter.com/,23.0,,1.3355635136081551e+18,,0.0,0.0,,"RT @PennMedNews: Today’s #ASH20 plenary features research from a team that includes Kojo Elenitoba-Johnson, MD, director of Penn’s Center f…",en,0.0,6875.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,17.0,6.0,https://twitter.com/RitchaSaxena/statuses/1335563513608155137,0.0,0.0,,0.0,0.0,0.0,6.0,17.0,False,False,False,False,True,Collaboration,0.0,0.0,1.0,"RT @PennMedNews: Today’s #ASH20 plenary features research from a team that includes Kojo Elenitoba-Johnson, MD, director of Penn’s Center f…",true
alegozzetti,"MD,PhD, Associate Professor of Hematology , University of Siena,Policlinico le Scotte, Italy",,"Siena, Toscana",,2020-12-06 22:41:14+00:00,ALESSANDRO Gozzetti,http://twitter.com/,1.0,,1.3357159538968084e+18,,0.0,0.0,,"RT @VJHemOnc: #ASH20: @alegozzetti discussed the effect of #Daratumumab on MRD in #Myeloma measured by next generation flow

Watch his inte…",en,0.0,17.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,1.0,https://twitter.com/alegozzetti/statuses/1335715953896808448,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,False,False,False,False,True,Long Term Benefits,0.0,0.0,1.0,"RT @VJHemOnc: #ASH20: @alegozzetti discussed the effect of #Daratumumab on MRD in #Myeloma measured by next generation flow

Watch his inte…",false
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-06 03:48:15+00:00,"Ritcha Saxena, MD",http://twitter.com/,65.0,,1.335430829279994e+18,,0.0,0.0,,RT @Jme_os: Excited to present at the scientific workshop on infection and coagulation tomorrow at #ASH20 #haemostasis #covid19 #malaria 🩸…,en,0.0,6875.0,,,0.0,,,Positive,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,62.0,3.0,https://twitter.com/RitchaSaxena/statuses/1335430829279993857,0.0,0.0,,0.0,0.0,0.0,3.0,62.0,False,False,False,False,True,Side Effects,1.0,0.0,0.0,RT @Jme_os: Excited to present at the scientific workshop on infection and coagulation tomorrow at #ASH20 #haemostasis #covid19 #malaria 🩸…,true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-06 16:31:36+00:00,"Ritcha Saxena, MD",http://twitter.com/,24.0,,1.3356229330756485e+18,,0.0,0.0,,"RT @JanssenEMEA: #Amyloidosis can remain undiagnosed for several years, resulting in poor outcomes. At #ASH20 we're showcasing our latest r…",en,0.0,6875.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,20.0,4.0,https://twitter.com/RitchaSaxena/statuses/1335622933075648513,0.0,0.0,,0.0,0.0,0.0,4.0,20.0,False,False,False,False,True,Diagnostic Tools,0.0,0.0,1.0,"RT @JanssenEMEA: #Amyloidosis can remain undiagnosed for several years, resulting in poor outcomes. At #ASH20 we're showcasing our latest r…",true
RitchaSaxena,"Hematopathologist, Professor | Insatiable reader & writer | Embracing and celebrating diversity, gratitude & compassion | Crazy about teaching, yoga & chocolate",,,,2020-12-06 16:10:32+00:00,"Ritcha Saxena, MD",http://twitter.com/,22.0,,1.3356176292062904e+18,,0.0,0.0,,"RT @MM_Hub: Congress| #ASH20| @AlGarfall, @PennCancer, presented data on the phase I trial of teclistamab for R/R MM showing encouraging to…",en,0.0,6875.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,14.0,8.0,https://twitter.com/RitchaSaxena/statuses/1335617629206290438,0.0,0.0,,0.0,0.0,0.0,8.0,14.0,False,False,False,False,True,Clinical Trials,0.0,0.0,1.0,"RT @MM_Hub: Congress| #ASH20| @AlGarfall, @PennCancer, presented data on the phase I trial of teclistamab for R/R MM showing encouraging to…",true
CanerSaygin,"Heme-Onc Fellow @UChicago | Alumni of @OhioStateIMRes, @CCLRI | #Leukemia, #MDS, #CHIP physician-scientist. Tweets=own opinions.",,"Chicago, IL",,2020-12-06 22:14:55+00:00,"Caner Saygin, MD",http://twitter.com/,0.0,,1.3357093316988805e+18,,0.0,0.0,,Dr Rollig showed us once again that double induction at CR1 in newly diagnosed #AML pts does not confer additional… https://t.co/zsXNbWmmvz,en,0.0,743.0,,,0.0,,,Neutral,,,,,,,,,SOCIALMEDIA_TWITTER,SOCIALMEDIA,,,,,,0.0,0.0,https://twitter.com/CanerSaygin/statuses/1335709331698880514,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,False,False,False,False,True,Diagnostic Tools,0.0,0.0,1.0,Dr Rollig showed us once again that double induction at CR1 in newly diagnosed #AML pts does not confer additional… https://t.co/zsXNbWmmvz,true
